Processed Iteration 50,episodic return 9.729313746232867, reward_pressure: 0.0
Processed Iteration 100,episodic return 8.355636292764938, reward_pressure: 0.0
Processed Iteration 150,episodic return 47.44742798460914, reward_pressure: 0.0
Processed Iteration 200,episodic return 221.2747677175511, reward_pressure: 0.0
Processed Iteration 250,episodic return 319.1829146315953, reward_pressure: 0.0
Processed Iteration 300,episodic return 337.90170592183006, reward_pressure: 0.0
Processed Iteration 350,episodic return 399.5533290053868, reward_pressure: 0.0
Processed Iteration 400,episodic return 694.612196896679, reward_pressure: 0.0
Processed Iteration 450,episodic return 691.8826108521744, reward_pressure: 0.0
Processed Iteration 500,episodic return 658.675430783501, reward_pressure: 0.0
Processed Iteration 550,episodic return 631.6088289639656, reward_pressure: 0.0
Processed Iteration 600,episodic return 628.411540900399, reward_pressure: 0.0
Processed Iteration 650,episodic return 604.0893324346229, reward_pressure: 0.0
Processed Iteration 700,episodic return 625.4795561588649, reward_pressure: 0.0
Processed Iteration 750,episodic return 856.4041908863943, reward_pressure: 0.0
Processed Iteration 800,episodic return 1154.4010398258915, reward_pressure: 0.0
Processed Iteration 850,episodic return 952.547014382326, reward_pressure: 0.0
Processed Iteration 900,episodic return 998.0610396327689, reward_pressure: 0.0
Processed Iteration 950,episodic return 1308.8814273933888, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1278.972360011104, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1133.9134733907078, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1160.855512246184, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1361.8443902930399, reward_pressure: 0.0
Processed Iteration 1200,episodic return 2131.9621700732687, reward_pressure: 0.0
Processed Iteration 1250,episodic return 2128.1843709596014, reward_pressure: 0.0
Processed Iteration 1300,episodic return 2192.47596786146, reward_pressure: 0.0
Processed Iteration 1350,episodic return 2200.8756096012085, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1851.976562020639, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1375.3499100972883, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1870.1007519570528, reward_pressure: 0.0
Processed Iteration 1550,episodic return 2173.1552154787646, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1591.0008145656857, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1659.0488597109536, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1854.0130206144554, reward_pressure: 0.0
Processed Iteration 1750,episodic return 2103.9774380866234, reward_pressure: 0.0
Processed Iteration 1800,episodic return 2146.7428779287256, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2345.66477444599, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2093.979210538263, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2324.243235760408, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2244.503013002472, reward_pressure: 0.0
Processed Iteration 2050,episodic return 2133.614764367842, reward_pressure: 0.0
Processed Iteration 2100,episodic return 2130.74501660099, reward_pressure: 0.0
Processed Iteration 2150,episodic return 2110.8713976963577, reward_pressure: 0.0
Processed Iteration 2200,episodic return 2100.5161289681105, reward_pressure: 0.0
Processed Iteration 2250,episodic return 2070.0990388409696, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1881.7317462722694, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1507.272815494744, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1501.6280205130001, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1607.5294065701978, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1819.123976060495, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1891.0083810266585, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1820.3054475911945, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1892.8634092374405, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1804.6652542845145, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1679.1323462997605, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1950.5137673344943, reward_pressure: 0.0
Processed Iteration 2850,episodic return 2067.9149612223077, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1991.2108903793917, reward_pressure: 0.0
Processed Iteration 2950,episodic return 2124.4309836732186, reward_pressure: 0.0
Processed Iteration 3000,episodic return 2123.184147894632, reward_pressure: 0.0
