Processed Iteration 50,episodic return 20.612805558640897, reward_pressure: 0.0
Processed Iteration 100,episodic return 98.78955141368506, reward_pressure: 0.0
Processed Iteration 150,episodic return 562.006381511099, reward_pressure: 0.0
Processed Iteration 200,episodic return 944.2403776512106, reward_pressure: 0.0
Processed Iteration 250,episodic return 992.0862164034567, reward_pressure: 0.0
Processed Iteration 300,episodic return 1031.3307032100472, reward_pressure: 0.0
Processed Iteration 350,episodic return 1297.543072623928, reward_pressure: 0.0
Processed Iteration 400,episodic return 1370.8421374378681, reward_pressure: 0.0
Processed Iteration 450,episodic return 1403.0976712615927, reward_pressure: 0.0
Processed Iteration 500,episodic return 1365.2791662108345, reward_pressure: 0.0
Processed Iteration 550,episodic return 1306.5857156449063, reward_pressure: 0.0
Processed Iteration 600,episodic return 1437.1502440516044, reward_pressure: 0.0
Processed Iteration 650,episodic return 1571.4456584575898, reward_pressure: 0.0
Processed Iteration 700,episodic return 1433.4682329983045, reward_pressure: 0.0
Processed Iteration 750,episodic return 1439.0970588791827, reward_pressure: 0.0
Processed Iteration 800,episodic return 1460.9883407731757, reward_pressure: 0.0
Processed Iteration 850,episodic return 1427.7140674229272, reward_pressure: 0.0
Processed Iteration 900,episodic return 1385.6873550093273, reward_pressure: 0.0
Processed Iteration 950,episodic return 1308.4920776470508, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1327.8067288295185, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1357.6814737797304, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1462.886113651703, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1353.178504123917, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1355.5887641095292, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1275.240729608144, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1202.2168774521099, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1245.9885069401428, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1286.6840512126873, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1234.4272876742618, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1301.2559260214384, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1294.8526905730332, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1270.5422750745838, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1081.0488680823391, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1178.3300813707503, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1187.357597941028, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1169.8171932300156, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1183.9689794777694, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1099.2049044845376, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1137.6774305455615, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1071.280480012255, reward_pressure: 0.0
