Processed Iteration 50,episodic return 19.828328080176977, reward_pressure: 0.0
Processed Iteration 100,episodic return 3.303330426077605, reward_pressure: 0.0
Processed Iteration 150,episodic return 0.47537376282414273, reward_pressure: 0.0
Processed Iteration 200,episodic return 0.6130751195928871, reward_pressure: 0.0
Processed Iteration 250,episodic return 2.9934588548854966, reward_pressure: 0.0
Processed Iteration 300,episodic return 2.2681142950720936, reward_pressure: 0.0
Processed Iteration 350,episodic return 4.366085203155513, reward_pressure: 0.0
Processed Iteration 400,episodic return 5.427250011508095, reward_pressure: 0.0
Processed Iteration 450,episodic return 4.794393990186853, reward_pressure: 0.0
Processed Iteration 500,episodic return 5.80914005123669, reward_pressure: 0.0
Processed Iteration 550,episodic return 5.92153970648437, reward_pressure: 0.0
Processed Iteration 600,episodic return 5.835219918622631, reward_pressure: 0.0
Processed Iteration 650,episodic return 5.7750193989008345, reward_pressure: 0.0
Processed Iteration 700,episodic return 4.791681252117145, reward_pressure: 0.0
Processed Iteration 750,episodic return 5.595409010082103, reward_pressure: 0.0
Processed Iteration 800,episodic return 96.47099647422245, reward_pressure: 0.0
Processed Iteration 850,episodic return 252.57982380105707, reward_pressure: 0.0
Processed Iteration 900,episodic return 298.63926564381285, reward_pressure: 0.0
Processed Iteration 950,episodic return 297.32979946512023, reward_pressure: 0.0
Processed Iteration 1000,episodic return 303.5672178042153, reward_pressure: 0.0
Processed Iteration 1050,episodic return 371.02341616998456, reward_pressure: 0.0
Processed Iteration 1100,episodic return 395.8168617098045, reward_pressure: 0.0
Processed Iteration 1150,episodic return 553.9811246037461, reward_pressure: 0.0
Processed Iteration 1200,episodic return 921.8041396863255, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1346.821351820232, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1846.7979083902862, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1373.2656927125909, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1617.666923956173, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1899.8350876323477, reward_pressure: 0.0
Processed Iteration 1500,episodic return 2144.518492792192, reward_pressure: 0.0
Processed Iteration 1550,episodic return 2041.0463219707578, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1981.996709893417, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1974.7366377752678, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1405.558832347436, reward_pressure: 0.0
Processed Iteration 1750,episodic return 738.7187452932408, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1115.9068275615841, reward_pressure: 0.0
Processed Iteration 1850,episodic return 924.4390138157281, reward_pressure: 0.0
Processed Iteration 1900,episodic return 852.6591593239436, reward_pressure: 0.0
Processed Iteration 1950,episodic return 882.7893488011558, reward_pressure: 0.0
Processed Iteration 2000,episodic return 725.989486579143, reward_pressure: 0.0
Processed Iteration 2050,episodic return 813.334333218828, reward_pressure: 0.0
Processed Iteration 2100,episodic return 835.1743736090955, reward_pressure: 0.0
Processed Iteration 2150,episodic return 786.5774644752672, reward_pressure: 0.0
Processed Iteration 2200,episodic return 746.7310524445605, reward_pressure: 0.0
Processed Iteration 2250,episodic return 835.595126967596, reward_pressure: 0.0
Processed Iteration 2300,episodic return 992.4979205845807, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1209.8869792230407, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1183.9462692040247, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1249.8239030406219, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1352.6581615229047, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1687.0013304476724, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1756.682444677049, reward_pressure: 0.0
Processed Iteration 2650,episodic return 2060.8627635127214, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1790.4310368547026, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1394.4693461036309, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1053.1835689264863, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1088.1584987134543, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1414.985736963441, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1079.3720323816235, reward_pressure: 0.0
Processed Iteration 3000,episodic return 804.6275460594276, reward_pressure: 0.0
