Processed Iteration 50,episodic return 99.89001863330672, reward_pressure: 0.0
Processed Iteration 100,episodic return 118.17578797983386, reward_pressure: 0.0
Processed Iteration 150,episodic return 132.18954108760235, reward_pressure: 0.0
Processed Iteration 200,episodic return 134.4460255998077, reward_pressure: 0.0
Processed Iteration 250,episodic return 162.84025954163258, reward_pressure: 0.0
Processed Iteration 300,episodic return 169.07460060011874, reward_pressure: 0.0
Processed Iteration 350,episodic return 164.4920035684563, reward_pressure: 0.0
Processed Iteration 400,episodic return 200.49272330531934, reward_pressure: 0.0
Processed Iteration 450,episodic return 213.66836047592014, reward_pressure: 0.0
Processed Iteration 500,episodic return 250.21085151202197, reward_pressure: 0.0
Processed Iteration 550,episodic return 254.44734637976765, reward_pressure: 0.0
Processed Iteration 600,episodic return 325.1910436140933, reward_pressure: 0.0
Processed Iteration 650,episodic return 356.39530887062335, reward_pressure: 0.0
Processed Iteration 700,episodic return 461.55519806175596, reward_pressure: 0.0
Processed Iteration 750,episodic return 359.0213812601826, reward_pressure: 0.0
Processed Iteration 800,episodic return 353.62326223410525, reward_pressure: 0.0
Processed Iteration 850,episodic return 360.23167948356075, reward_pressure: 0.0
Processed Iteration 900,episodic return 370.61856649318776, reward_pressure: 0.0
Processed Iteration 950,episodic return 378.8324981646758, reward_pressure: 0.0
Processed Iteration 1000,episodic return 521.2981942400552, reward_pressure: 0.0
Processed Iteration 1050,episodic return 330.3876653807597, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1828.2822660501154, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1267.1625492593246, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1221.8852790263697, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1227.285811278412, reward_pressure: 0.0
Processed Iteration 1300,episodic return 694.2520483549232, reward_pressure: 0.0
Processed Iteration 1350,episodic return 523.7792481196424, reward_pressure: 0.0
Processed Iteration 1400,episodic return 553.0642075660369, reward_pressure: 0.0
Processed Iteration 1450,episodic return 572.8634127567941, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1034.5664802205388, reward_pressure: 0.0
Processed Iteration 1550,episodic return 862.4795086849413, reward_pressure: 0.0
Processed Iteration 1600,episodic return 582.0198953976951, reward_pressure: 0.0
Processed Iteration 1650,episodic return 487.9224663288401, reward_pressure: 0.0
Processed Iteration 1700,episodic return 584.6792061303184, reward_pressure: 0.0
Processed Iteration 1750,episodic return 504.40485666384063, reward_pressure: 0.0
Processed Iteration 1800,episodic return 282.59327678366407, reward_pressure: 0.0
Processed Iteration 1850,episodic return 229.00394512902392, reward_pressure: 0.0
Processed Iteration 1900,episodic return 198.91155693283616, reward_pressure: 0.0
Processed Iteration 1950,episodic return 471.570166070215, reward_pressure: 0.0
Processed Iteration 2000,episodic return 638.1689549185784, reward_pressure: 0.0
