Processed Iteration 50,episodic return 74.9973853055173, reward_pressure: 0.0
Processed Iteration 100,episodic return 62.14745523391226, reward_pressure: 0.0
Processed Iteration 150,episodic return 73.09114529172967, reward_pressure: 0.0
Processed Iteration 200,episodic return 62.25673423751757, reward_pressure: 0.0
Processed Iteration 250,episodic return 61.24853846800543, reward_pressure: 0.0
Processed Iteration 300,episodic return 57.37186877814784, reward_pressure: 0.0
Processed Iteration 350,episodic return 55.85150117142396, reward_pressure: 0.0
Processed Iteration 400,episodic return 54.181424821015796, reward_pressure: 0.0
Processed Iteration 450,episodic return 56.89073047557025, reward_pressure: 0.0
Processed Iteration 500,episodic return 52.775724953727405, reward_pressure: 0.0
Processed Iteration 550,episodic return 55.36944701895622, reward_pressure: 0.0
Processed Iteration 600,episodic return 43.332441152174376, reward_pressure: 0.0
Processed Iteration 650,episodic return 33.90807436480084, reward_pressure: 0.0
Processed Iteration 700,episodic return 31.593003133718604, reward_pressure: 0.0
Processed Iteration 750,episodic return 29.27477480063907, reward_pressure: 0.0
Processed Iteration 800,episodic return 28.11476376131897, reward_pressure: 0.0
Processed Iteration 850,episodic return 28.100805098672346, reward_pressure: 0.0
Processed Iteration 900,episodic return 29.06404282493554, reward_pressure: 0.0
Processed Iteration 950,episodic return 28.109970327336928, reward_pressure: 0.0
Processed Iteration 1000,episodic return 27.945187280449787, reward_pressure: 0.0
Processed Iteration 1050,episodic return 27.789833580724135, reward_pressure: 0.0
Processed Iteration 1100,episodic return 28.599840944267463, reward_pressure: 0.0
Processed Iteration 1150,episodic return 28.10641359846603, reward_pressure: 0.0
Processed Iteration 1200,episodic return 27.79225934888233, reward_pressure: 0.0
Processed Iteration 1250,episodic return 28.58923137713097, reward_pressure: 0.0
Processed Iteration 1300,episodic return 28.270749184111377, reward_pressure: 0.0
Processed Iteration 1350,episodic return 27.786558631619418, reward_pressure: 0.0
Processed Iteration 1400,episodic return 27.773337400025767, reward_pressure: 0.0
Processed Iteration 1450,episodic return 28.12936467608668, reward_pressure: 0.0
Processed Iteration 1500,episodic return 27.955338600645508, reward_pressure: 0.0
Processed Iteration 1550,episodic return 28.10983314793592, reward_pressure: 0.0
Processed Iteration 1600,episodic return 29.113571771296115, reward_pressure: 0.0
Processed Iteration 1650,episodic return 28.906799983395885, reward_pressure: 0.0
Processed Iteration 1700,episodic return 28.92238472873008, reward_pressure: 0.0
Processed Iteration 1750,episodic return 27.940603859199285, reward_pressure: 0.0
Processed Iteration 1800,episodic return 27.799483965634398, reward_pressure: 0.0
Processed Iteration 1850,episodic return 29.801898566804816, reward_pressure: 0.0
Processed Iteration 1900,episodic return 31.413268747433655, reward_pressure: 0.0
Processed Iteration 1950,episodic return 32.91206203307827, reward_pressure: 0.0
Processed Iteration 2000,episodic return 33.859980396206694, reward_pressure: 0.0
