Processed Iteration 50,episodic return 24.55911837312335, reward_pressure: 0.0
Processed Iteration 100,episodic return 120.55147215562698, reward_pressure: 0.0
Processed Iteration 150,episodic return 205.45843810790143, reward_pressure: 0.0
Processed Iteration 200,episodic return 219.33778396875513, reward_pressure: 0.0
Processed Iteration 250,episodic return 229.59251534380223, reward_pressure: 0.0
Processed Iteration 300,episodic return 282.5137619300491, reward_pressure: 0.0
Processed Iteration 350,episodic return 342.22662401338926, reward_pressure: 0.0
Processed Iteration 400,episodic return 331.1594460825969, reward_pressure: 0.0
Processed Iteration 450,episodic return 368.20011540155446, reward_pressure: 0.0
Processed Iteration 500,episodic return 771.9647092396884, reward_pressure: 0.0
Processed Iteration 550,episodic return 927.9944554245853, reward_pressure: 0.0
Processed Iteration 600,episodic return 1216.8247365632371, reward_pressure: 0.0
Processed Iteration 650,episodic return 1359.4681742040134, reward_pressure: 0.0
Processed Iteration 700,episodic return 1128.7529935996192, reward_pressure: 0.0
Processed Iteration 750,episodic return 1172.490061249054, reward_pressure: 0.0
Processed Iteration 800,episodic return 734.3409084523654, reward_pressure: 0.0
Processed Iteration 850,episodic return 721.5238477764946, reward_pressure: 0.0
Processed Iteration 900,episodic return 785.535518000008, reward_pressure: 0.0
Processed Iteration 950,episodic return 644.8480543297253, reward_pressure: 0.0
Processed Iteration 1000,episodic return 610.3964282261239, reward_pressure: 0.0
Processed Iteration 1050,episodic return 784.7198180628236, reward_pressure: 0.0
Processed Iteration 1100,episodic return 674.4883622321391, reward_pressure: 0.0
Processed Iteration 1150,episodic return 837.6100607513891, reward_pressure: 0.0
Processed Iteration 1200,episodic return 729.2699675269909, reward_pressure: 0.0
Processed Iteration 1250,episodic return 782.64189498797, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1395.6549452723466, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1540.5784265491225, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1619.0602776122753, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1551.3761241377508, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1676.2266240931122, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1792.9120566733548, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1848.555908154617, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1856.5867785066355, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1949.2091469889979, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1872.116495313868, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1854.7022280598546, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1808.170949268032, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1753.3326027660937, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1851.0872269208257, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1850.5122208183716, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1901.2880299256562, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1878.6474973322609, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1934.9872637792662, reward_pressure: 0.0
Processed Iteration 2200,episodic return 1860.4845314209376, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1891.1131205632264, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1933.7212895776756, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1845.4483642274201, reward_pressure: 0.0
Processed Iteration 2400,episodic return 2011.552324003862, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1973.958370409961, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1981.4882783284172, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1957.0167785083368, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1939.451617995328, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1805.0940497563722, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1928.5580096744407, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1912.0751236547505, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1925.3804274750414, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1909.091350798228, reward_pressure: 0.0
Processed Iteration 2900,episodic return 2029.0833521499267, reward_pressure: 0.0
Processed Iteration 2950,episodic return 2051.653002001603, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1834.2380248167203, reward_pressure: 0.0
