Processed Iteration 50,episodic return 132.7413937335675, reward_pressure: 0.0
Processed Iteration 100,episodic return 295.2520542215435, reward_pressure: 0.0
Processed Iteration 150,episodic return 374.0210161882988, reward_pressure: 0.0
Processed Iteration 200,episodic return 373.65879734655357, reward_pressure: 0.0
Processed Iteration 250,episodic return 360.79676380877504, reward_pressure: 0.0
Processed Iteration 300,episodic return 496.21944514425905, reward_pressure: 0.0
Processed Iteration 350,episodic return 429.9346312376006, reward_pressure: 0.0
Processed Iteration 400,episodic return 517.724469225564, reward_pressure: 0.0
Processed Iteration 450,episodic return 618.3539094397361, reward_pressure: 0.0
Processed Iteration 500,episodic return 955.6462136625797, reward_pressure: 0.0
Processed Iteration 550,episodic return 869.6713590374801, reward_pressure: 0.0
Processed Iteration 600,episodic return 1292.9523129848146, reward_pressure: 0.0
Processed Iteration 650,episodic return 968.6092647757995, reward_pressure: 0.0
Processed Iteration 700,episodic return 1576.943330693382, reward_pressure: 0.0
Processed Iteration 750,episodic return 1477.8074065454075, reward_pressure: 0.0
Processed Iteration 800,episodic return 1459.2959034646221, reward_pressure: 0.0
Processed Iteration 850,episodic return 1444.264938477541, reward_pressure: 0.0
Processed Iteration 900,episodic return 1461.3273850861278, reward_pressure: 0.0
Processed Iteration 950,episodic return 1366.6606783476861, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1514.8916438053575, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1494.3879638642582, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1368.6619343953505, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1367.0759389671684, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1356.3016789642413, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1454.176743173106, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1464.857444297354, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1553.182189115634, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1574.7485535415888, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1535.0684744714706, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1594.2904528654865, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1575.1603608725895, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1456.5215069417518, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1373.4844192367534, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1432.49304696749, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1158.392318548353, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1016.8404068203574, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1112.920918774627, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1201.1063637554394, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1415.0513045125394, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1479.7300458282887, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1403.7325244886247, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1468.8029508910063, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1568.3598006031034, reward_pressure: 0.0
Processed Iteration 2200,episodic return 1654.00056955073, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1399.0750410994629, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1518.507905738369, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1493.3381842738527, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1169.7811958348116, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1550.966696139892, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1485.1150174647557, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1636.72770074954, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1508.7465099517087, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1540.5444766213557, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1671.2782532014837, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1728.1310992056942, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1781.6320302422505, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1777.4598347200147, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1790.9727947969402, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1872.2081538713537, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1920.3929862807036, reward_pressure: 0.0
