Processed Iteration 50,episodic return 0.5007171446950756, reward_pressure: 0.0
Processed Iteration 100,episodic return 6.809966902240993, reward_pressure: 0.0
Processed Iteration 150,episodic return 19.154365203621804, reward_pressure: 0.0
Processed Iteration 200,episodic return 120.00569358211123, reward_pressure: 0.0
Processed Iteration 250,episodic return 521.0884339430897, reward_pressure: 0.0
Processed Iteration 300,episodic return 766.7378058254752, reward_pressure: 0.0
Processed Iteration 350,episodic return 846.0414874057569, reward_pressure: 0.0
Processed Iteration 400,episodic return 864.2333566248765, reward_pressure: 0.0
Processed Iteration 450,episodic return 861.0939252132584, reward_pressure: 0.0
Processed Iteration 500,episodic return 904.9833346125998, reward_pressure: 0.0
Processed Iteration 550,episodic return 964.1786912661368, reward_pressure: 0.0
Processed Iteration 600,episodic return 1141.0304255298852, reward_pressure: 0.0
Processed Iteration 650,episodic return 1227.0906872970033, reward_pressure: 0.0
Processed Iteration 700,episodic return 1319.867929938114, reward_pressure: 0.0
Processed Iteration 750,episodic return 1332.6324011505933, reward_pressure: 0.0
Processed Iteration 800,episodic return 1385.9879206641758, reward_pressure: 0.0
Processed Iteration 850,episodic return 1395.125151066998, reward_pressure: 0.0
Processed Iteration 900,episodic return 1432.6338343806224, reward_pressure: 0.0
Processed Iteration 950,episodic return 1565.1373276436289, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1767.6425702645483, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1851.5269398260402, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1963.897590771243, reward_pressure: 0.0
Processed Iteration 1150,episodic return 2009.9684990272208, reward_pressure: 0.0
Processed Iteration 1200,episodic return 2074.6683743431076, reward_pressure: 0.0
Processed Iteration 1250,episodic return 2115.637500125983, reward_pressure: 0.0
Processed Iteration 1300,episodic return 2068.220930179962, reward_pressure: 0.0
Processed Iteration 1350,episodic return 2319.676035153342, reward_pressure: 0.0
Processed Iteration 1400,episodic return 2428.208987805962, reward_pressure: 0.0
Processed Iteration 1450,episodic return 2415.3710649822083, reward_pressure: 0.0
Processed Iteration 1500,episodic return 2391.749921184346, reward_pressure: 0.0
Processed Iteration 1550,episodic return 2326.889515609826, reward_pressure: 0.0
Processed Iteration 1600,episodic return 2329.033592866177, reward_pressure: 0.0
Processed Iteration 1650,episodic return 2298.1910811045027, reward_pressure: 0.0
Processed Iteration 1700,episodic return 2311.9392108646284, reward_pressure: 0.0
Processed Iteration 1750,episodic return 2261.6949034374684, reward_pressure: 0.0
Processed Iteration 1800,episodic return 2277.038849316654, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2357.2351171879486, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2453.131472849512, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2407.4788170760007, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2448.1527760719073, reward_pressure: 0.0
