Processed Iteration 50,episodic return 63.82386134296427, reward_pressure: 0.0
Processed Iteration 100,episodic return 45.86260551310237, reward_pressure: 0.0
Processed Iteration 150,episodic return 43.42236697353424, reward_pressure: 0.0
Processed Iteration 200,episodic return 37.10452456322194, reward_pressure: 0.0
Processed Iteration 250,episodic return 35.752391885748786, reward_pressure: 0.0
Processed Iteration 300,episodic return 38.21557442833007, reward_pressure: 0.0
Processed Iteration 350,episodic return 37.38965565008697, reward_pressure: 0.0
Processed Iteration 400,episodic return 31.45253163209571, reward_pressure: 0.0
Processed Iteration 450,episodic return 28.515627884993737, reward_pressure: 0.0
Processed Iteration 500,episodic return 27.990436827752273, reward_pressure: 0.0
Processed Iteration 550,episodic return 27.653814014143087, reward_pressure: 0.0
Processed Iteration 600,episodic return 28.651275595322822, reward_pressure: 0.0
Processed Iteration 650,episodic return 31.815622228615307, reward_pressure: 0.0
Processed Iteration 700,episodic return 28.309408966353526, reward_pressure: 0.0
Processed Iteration 750,episodic return 28.140388044105737, reward_pressure: 0.0
Processed Iteration 800,episodic return 29.389145670506753, reward_pressure: 0.0
Processed Iteration 850,episodic return 41.75340922422986, reward_pressure: 0.0
Processed Iteration 900,episodic return 51.49053026637267, reward_pressure: 0.0
Processed Iteration 950,episodic return 51.345747728282774, reward_pressure: 0.0
Processed Iteration 1000,episodic return 53.63695895208529, reward_pressure: 0.0
Processed Iteration 1050,episodic return 49.669044327694756, reward_pressure: 0.0
Processed Iteration 1100,episodic return 48.23244687550536, reward_pressure: 0.0
Processed Iteration 1150,episodic return 50.91961231491353, reward_pressure: 0.0
Processed Iteration 1200,episodic return 54.04367118465686, reward_pressure: 0.0
Processed Iteration 1250,episodic return 60.05945048869986, reward_pressure: 0.0
Processed Iteration 1300,episodic return 56.70115776101203, reward_pressure: 0.0
Processed Iteration 1350,episodic return 56.01092378579131, reward_pressure: 0.0
Processed Iteration 1400,episodic return 53.458401232089315, reward_pressure: 0.0
Processed Iteration 1450,episodic return 57.445495262967235, reward_pressure: 0.0
Processed Iteration 1500,episodic return 54.85209329131018, reward_pressure: 0.0
Processed Iteration 1550,episodic return 53.307044671186624, reward_pressure: 0.0
Processed Iteration 1600,episodic return 55.293762242395545, reward_pressure: 0.0
Processed Iteration 1650,episodic return 51.515941779961615, reward_pressure: 0.0
Processed Iteration 1700,episodic return 45.8563592631868, reward_pressure: 0.0
Processed Iteration 1750,episodic return 48.611705739656934, reward_pressure: 0.0
Processed Iteration 1800,episodic return 58.624088695951414, reward_pressure: 0.0
Processed Iteration 1850,episodic return 53.82151575718515, reward_pressure: 0.0
Processed Iteration 1900,episodic return 53.74248877984402, reward_pressure: 0.0
Processed Iteration 1950,episodic return 54.62657668189317, reward_pressure: 0.0
Processed Iteration 2000,episodic return 55.1931232274278, reward_pressure: 0.0
