Processed Iteration 50,episodic return 3.4931926409821425, reward_pressure: 0.0
Processed Iteration 100,episodic return 33.00429276924311, reward_pressure: 0.0
Processed Iteration 150,episodic return 278.16982961430733, reward_pressure: 0.0
Processed Iteration 200,episodic return 448.9118229689749, reward_pressure: 0.0
Processed Iteration 250,episodic return 576.5970360923253, reward_pressure: 0.0
Processed Iteration 300,episodic return 647.4531077921242, reward_pressure: 0.0
Processed Iteration 350,episodic return 1035.1999860752712, reward_pressure: 0.0
Processed Iteration 400,episodic return 1112.3870085577032, reward_pressure: 0.0
Processed Iteration 450,episodic return 1231.9419963900868, reward_pressure: 0.0
Processed Iteration 500,episodic return 1199.5055399701696, reward_pressure: 0.0
Processed Iteration 550,episodic return 1203.8347247560328, reward_pressure: 0.0
Processed Iteration 600,episodic return 1320.4083612358806, reward_pressure: 0.0
Processed Iteration 650,episodic return 1397.3544371011417, reward_pressure: 0.0
Processed Iteration 700,episodic return 1315.051574649319, reward_pressure: 0.0
Processed Iteration 750,episodic return 1229.7044007399827, reward_pressure: 0.0
Processed Iteration 800,episodic return 1304.4985443113883, reward_pressure: 0.0
Processed Iteration 850,episodic return 1104.8808983157855, reward_pressure: 0.0
Processed Iteration 900,episodic return 1246.8654186415886, reward_pressure: 0.0
Processed Iteration 950,episodic return 1290.6456662636385, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1264.2005476035333, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1415.4860401812687, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1256.2036775543102, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1409.0052612687289, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1433.2555898227492, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1392.29595227541, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1400.271663065284, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1320.227337831287, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1357.8646484234896, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1335.31396131004, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1386.0421695753837, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1502.0692941091436, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1471.7335800952249, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1403.2862840451564, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1418.7987543389818, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1406.365240747294, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1389.6289806777693, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1332.6373367736037, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1375.7637514372916, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1519.6866701876957, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1349.4530305201074, reward_pressure: 0.0
