Processed Iteration 50,episodic return 9.560065823283706, reward_pressure: 0.0
Processed Iteration 100,episodic return 6.466196098404442, reward_pressure: 0.0
Processed Iteration 150,episodic return 4.71448284601554, reward_pressure: 0.0
Processed Iteration 200,episodic return 7.572992898793355, reward_pressure: 0.0
Processed Iteration 250,episodic return 3.519752262311487, reward_pressure: 0.0
Processed Iteration 300,episodic return 4.5623232518589765, reward_pressure: 0.0
Processed Iteration 350,episodic return 6.749752055832598, reward_pressure: 0.0
Processed Iteration 400,episodic return 7.616699736964671, reward_pressure: 0.0
Processed Iteration 450,episodic return 8.536778879051043, reward_pressure: 0.0
Processed Iteration 500,episodic return 7.999674258547834, reward_pressure: 0.0
Processed Iteration 550,episodic return 8.234035789650246, reward_pressure: 0.0
Processed Iteration 600,episodic return 8.701637967472735, reward_pressure: 0.0
Processed Iteration 650,episodic return 8.491989807576683, reward_pressure: 0.0
Processed Iteration 700,episodic return 8.515080279380655, reward_pressure: 0.0
Processed Iteration 750,episodic return 194.95450822922538, reward_pressure: 0.0
Processed Iteration 800,episodic return 329.2503058166548, reward_pressure: 0.0
Processed Iteration 850,episodic return 366.9696556859615, reward_pressure: 0.0
Processed Iteration 900,episodic return 465.3908524932776, reward_pressure: 0.0
Processed Iteration 950,episodic return 671.0295011783153, reward_pressure: 0.0
Processed Iteration 1000,episodic return 836.606792923942, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1221.7081730236664, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1163.4631220831536, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1404.5626826032092, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1407.1325528785203, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1765.9029866705146, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1711.6268736603927, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1545.389713912431, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1218.119015363874, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1798.66486364924, reward_pressure: 0.0
Processed Iteration 1500,episodic return 2080.327475547, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1812.6649715555113, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1440.2204454884788, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1744.9265416699857, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1478.5899923248282, reward_pressure: 0.0
Processed Iteration 1750,episodic return 582.138280585988, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1114.0323898770594, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1377.709985227037, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1037.5062924876981, reward_pressure: 0.0
Processed Iteration 1950,episodic return 743.0095362296021, reward_pressure: 0.0
Processed Iteration 2000,episodic return 977.1806909725545, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1096.2720432979183, reward_pressure: 0.0
Processed Iteration 2100,episodic return 916.4143037254183, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1268.1661837403199, reward_pressure: 0.0
Processed Iteration 2200,episodic return 1729.4594129404745, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1462.621999708728, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1722.7687446251553, reward_pressure: 0.0
Processed Iteration 2350,episodic return 2041.4433280117416, reward_pressure: 0.0
Processed Iteration 2400,episodic return 2011.700927967589, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1789.3640302586118, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1574.1404265080844, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1941.7794570751366, reward_pressure: 0.0
Processed Iteration 2600,episodic return 2108.2508408854947, reward_pressure: 0.0
Processed Iteration 2650,episodic return 2073.075142293641, reward_pressure: 0.0
Processed Iteration 2700,episodic return 2128.0712089645763, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1949.9106715852752, reward_pressure: 0.0
Processed Iteration 2800,episodic return 2140.2654405421895, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1767.391449662917, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1875.7511747396838, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1741.2917930761932, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1414.7858296986287, reward_pressure: 0.0
