Processed Iteration 50,episodic return 118.17620845809193, reward_pressure: 0.0
Processed Iteration 100,episodic return 244.6512588050242, reward_pressure: 0.0
Processed Iteration 150,episodic return 329.0448439830415, reward_pressure: 0.0
Processed Iteration 200,episodic return 377.22769653801765, reward_pressure: 0.0
Processed Iteration 250,episodic return 368.01242094422514, reward_pressure: 0.0
Processed Iteration 300,episodic return 558.355376873958, reward_pressure: 0.0
Processed Iteration 350,episodic return 516.5594238540641, reward_pressure: 0.0
Processed Iteration 400,episodic return 763.7641449794546, reward_pressure: 0.0
Processed Iteration 450,episodic return 1351.499746381301, reward_pressure: 0.0
Processed Iteration 500,episodic return 1307.751533656, reward_pressure: 0.0
Processed Iteration 550,episodic return 1451.3219061582347, reward_pressure: 0.0
Processed Iteration 600,episodic return 1256.8391885930462, reward_pressure: 0.0
Processed Iteration 650,episodic return 1105.5043203898358, reward_pressure: 0.0
Processed Iteration 700,episodic return 806.8920597004357, reward_pressure: 0.0
Processed Iteration 750,episodic return 766.7024482251406, reward_pressure: 0.0
Processed Iteration 800,episodic return 1280.076024269466, reward_pressure: 0.0
Processed Iteration 850,episodic return 1227.8229663785166, reward_pressure: 0.0
Processed Iteration 900,episodic return 626.023367630837, reward_pressure: 0.0
Processed Iteration 950,episodic return 561.509541824605, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1035.2010666925648, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1072.625215642086, reward_pressure: 0.0
Processed Iteration 1100,episodic return 949.097964474134, reward_pressure: 0.0
Processed Iteration 1150,episodic return 871.7854545555952, reward_pressure: 0.0
Processed Iteration 1200,episodic return 971.7704407289807, reward_pressure: 0.0
Processed Iteration 1250,episodic return 999.9820444835291, reward_pressure: 0.0
Processed Iteration 1300,episodic return 887.2029072108973, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1204.3645689861926, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1463.790254834333, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1481.263848388585, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1418.79840209121, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1391.6211237153998, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1386.4085198618545, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1544.5545264811774, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1530.1586172284149, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1569.3720227965146, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1487.9855752919698, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1449.6569495162198, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1465.3032969578992, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1500.568212225922, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1510.476646013618, reward_pressure: 0.0
