Processed Iteration 50,episodic return 45.69504273224188, reward_pressure: 0.0
Processed Iteration 100,episodic return 37.67851900179624, reward_pressure: 0.0
Processed Iteration 150,episodic return 37.1433620845965, reward_pressure: 0.0
Processed Iteration 200,episodic return 38.02832567672888, reward_pressure: 0.0
Processed Iteration 250,episodic return 39.3163879443063, reward_pressure: 0.0
Processed Iteration 300,episodic return 35.71521401208006, reward_pressure: 0.0
Processed Iteration 350,episodic return 30.009303188646776, reward_pressure: 0.0
Processed Iteration 400,episodic return 31.479396362611382, reward_pressure: 0.0
Processed Iteration 450,episodic return 33.61656143044547, reward_pressure: 0.0
Processed Iteration 500,episodic return 31.138444397294816, reward_pressure: 0.0
Processed Iteration 550,episodic return 30.814643747357145, reward_pressure: 0.0
Processed Iteration 600,episodic return 30.975140983098644, reward_pressure: 0.0
Processed Iteration 650,episodic return 31.325593668548166, reward_pressure: 0.0
Processed Iteration 700,episodic return 31.818584229545948, reward_pressure: 0.0
Processed Iteration 750,episodic return 31.13023810213672, reward_pressure: 0.0
Processed Iteration 800,episodic return 31.48418916231612, reward_pressure: 0.0
Processed Iteration 850,episodic return 31.830037476659076, reward_pressure: 0.0
Processed Iteration 900,episodic return 31.143640595473226, reward_pressure: 0.0
Processed Iteration 950,episodic return 31.651770792754277, reward_pressure: 0.0
Processed Iteration 1000,episodic return 33.41279810220989, reward_pressure: 0.0
Processed Iteration 1050,episodic return 32.52883846163749, reward_pressure: 0.0
Processed Iteration 1100,episodic return 33.209853323592746, reward_pressure: 0.0
Processed Iteration 1150,episodic return 33.92688529938247, reward_pressure: 0.0
Processed Iteration 1200,episodic return 32.33871857809511, reward_pressure: 0.0
Processed Iteration 1250,episodic return 33.05789444405804, reward_pressure: 0.0
Processed Iteration 1300,episodic return 33.92490458421705, reward_pressure: 0.0
Processed Iteration 1350,episodic return 32.84327343990182, reward_pressure: 0.0
Processed Iteration 1400,episodic return 32.84078157272842, reward_pressure: 0.0
Processed Iteration 1450,episodic return 33.20220617416548, reward_pressure: 0.0
Processed Iteration 1500,episodic return 32.84225962944171, reward_pressure: 0.0
Processed Iteration 1550,episodic return 33.17604656242837, reward_pressure: 0.0
Processed Iteration 1600,episodic return 33.039719486782786, reward_pressure: 0.0
Processed Iteration 1650,episodic return 33.416885370944954, reward_pressure: 0.0
Processed Iteration 1700,episodic return 34.43504023895245, reward_pressure: 0.0
Processed Iteration 1750,episodic return 34.24515502648113, reward_pressure: 0.0
Processed Iteration 1800,episodic return 34.08359808140756, reward_pressure: 0.0
Processed Iteration 1850,episodic return 33.54812540690129, reward_pressure: 0.0
Processed Iteration 1900,episodic return 33.52925681535024, reward_pressure: 0.0
Processed Iteration 1950,episodic return 33.36785431156437, reward_pressure: 0.0
Processed Iteration 2000,episodic return 33.895033628783814, reward_pressure: 0.0
