Processed Iteration 50,episodic return 0.018321307282728228, reward_pressure: 0.0
Processed Iteration 100,episodic return 14.61799973403232, reward_pressure: 0.0
Processed Iteration 150,episodic return 304.48455543030747, reward_pressure: 0.0
Processed Iteration 200,episodic return 473.6019360861319, reward_pressure: 0.0
Processed Iteration 250,episodic return 572.4827407103085, reward_pressure: 0.0
Processed Iteration 300,episodic return 794.970719374701, reward_pressure: 0.0
Processed Iteration 350,episodic return 1022.5277915701045, reward_pressure: 0.0
Processed Iteration 400,episodic return 961.5583106657899, reward_pressure: 0.0
Processed Iteration 450,episodic return 1181.9162783149116, reward_pressure: 0.0
Processed Iteration 500,episodic return 1171.4666731778755, reward_pressure: 0.0
Processed Iteration 550,episodic return 1297.4780312605583, reward_pressure: 0.0
Processed Iteration 600,episodic return 1363.0110200784093, reward_pressure: 0.0
Processed Iteration 650,episodic return 1271.65566639261, reward_pressure: 0.0
Processed Iteration 700,episodic return 1369.4115768734762, reward_pressure: 0.0
Processed Iteration 750,episodic return 1286.5118832100866, reward_pressure: 0.0
Processed Iteration 800,episodic return 1338.8368907771326, reward_pressure: 0.0
Processed Iteration 850,episodic return 1309.534966162232, reward_pressure: 0.0
Processed Iteration 900,episodic return 1282.8742945801862, reward_pressure: 0.0
Processed Iteration 950,episodic return 1308.5228907347926, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1355.03413820065, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1346.326924472459, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1518.4100408641132, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1352.0158732276652, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1328.273061427085, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1348.1297562498326, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1432.581612440754, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1316.7957892234394, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1190.5885693404493, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1370.3184673393966, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1375.9939740760963, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1424.4067452444901, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1437.0514532326636, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1388.5484398553492, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1425.178907375526, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1260.5814935338656, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1371.578722365206, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1356.6530367258229, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1365.390615602756, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1385.7415648693775, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1421.6602597011072, reward_pressure: 0.0
