Processed Iteration 50,episodic return 98.91443869411577, reward_pressure: 0.0
Processed Iteration 100,episodic return 125.29585141687889, reward_pressure: 0.0
Processed Iteration 150,episodic return 107.70837159935967, reward_pressure: 0.0
Processed Iteration 200,episodic return 119.68692089226037, reward_pressure: 0.0
Processed Iteration 250,episodic return 150.79901005562414, reward_pressure: 0.0
Processed Iteration 300,episodic return 206.99872089267086, reward_pressure: 0.0
Processed Iteration 350,episodic return 182.65583031517988, reward_pressure: 0.0
Processed Iteration 400,episodic return 137.45155755033812, reward_pressure: 0.0
Processed Iteration 450,episodic return 129.8453069599247, reward_pressure: 0.0
Processed Iteration 500,episodic return 159.8353536514714, reward_pressure: 0.0
Processed Iteration 550,episodic return 201.06090273916988, reward_pressure: 0.0
Processed Iteration 600,episodic return 161.26051179073116, reward_pressure: 0.0
Processed Iteration 650,episodic return 137.67072050714282, reward_pressure: 0.0
Processed Iteration 700,episodic return 162.54347039177773, reward_pressure: 0.0
Processed Iteration 750,episodic return 279.5483306806347, reward_pressure: 0.0
Processed Iteration 800,episodic return 275.7175438083597, reward_pressure: 0.0
Processed Iteration 850,episodic return 267.2593702509012, reward_pressure: 0.0
Processed Iteration 900,episodic return 259.0762788689019, reward_pressure: 0.0
Processed Iteration 950,episodic return 256.8952742378701, reward_pressure: 0.0
Processed Iteration 1000,episodic return 255.5304761117353, reward_pressure: 0.0
Processed Iteration 1050,episodic return 249.11809969090046, reward_pressure: 0.0
Processed Iteration 1100,episodic return 252.59236637416066, reward_pressure: 0.0
Processed Iteration 1150,episodic return 269.9268386200876, reward_pressure: 0.0
Processed Iteration 1200,episodic return 260.84286934800343, reward_pressure: 0.0
Processed Iteration 1250,episodic return 290.92580770930124, reward_pressure: 0.0
Processed Iteration 1300,episodic return 278.19513539724664, reward_pressure: 0.0
Processed Iteration 1350,episodic return 266.57573245402875, reward_pressure: 0.0
Processed Iteration 1400,episodic return 254.4079510024838, reward_pressure: 0.0
Processed Iteration 1450,episodic return 376.85763761457247, reward_pressure: 0.0
Processed Iteration 1500,episodic return 351.2820614290393, reward_pressure: 0.0
Processed Iteration 1550,episodic return 204.78918745451926, reward_pressure: 0.0
Processed Iteration 1600,episodic return 199.9959061373591, reward_pressure: 0.0
Processed Iteration 1650,episodic return 219.50488873510662, reward_pressure: 0.0
Processed Iteration 1700,episodic return 211.39124325586926, reward_pressure: 0.0
Processed Iteration 1750,episodic return 213.1655084084622, reward_pressure: 0.0
Processed Iteration 1800,episodic return 246.82430114690425, reward_pressure: 0.0
Processed Iteration 1850,episodic return 212.46905873238774, reward_pressure: 0.0
Processed Iteration 1900,episodic return 194.2027355048922, reward_pressure: 0.0
Processed Iteration 1950,episodic return 209.09339487192324, reward_pressure: 0.0
Processed Iteration 2000,episodic return 189.8570104233323, reward_pressure: 0.0
