Processed Iteration 50,episodic return 23.811215374658094, reward_pressure: 0.0
Processed Iteration 100,episodic return 15.526326599930753, reward_pressure: 0.0
Processed Iteration 150,episodic return 273.2367219442787, reward_pressure: 0.0
Processed Iteration 200,episodic return 367.74032441088957, reward_pressure: 0.0
Processed Iteration 250,episodic return 431.1006807356282, reward_pressure: 0.0
Processed Iteration 300,episodic return 438.58094689025364, reward_pressure: 0.0
Processed Iteration 350,episodic return 739.7019463278209, reward_pressure: 0.0
Processed Iteration 400,episodic return 1087.0998239721575, reward_pressure: 0.0
Processed Iteration 450,episodic return 1233.6413898895632, reward_pressure: 0.0
Processed Iteration 500,episodic return 1631.1903130300852, reward_pressure: 0.0
Processed Iteration 550,episodic return 1748.0004284004092, reward_pressure: 0.0
Processed Iteration 600,episodic return 1842.0213921324168, reward_pressure: 0.0
Processed Iteration 650,episodic return 1904.425362477523, reward_pressure: 0.0
Processed Iteration 700,episodic return 1594.534068573898, reward_pressure: 0.0
Processed Iteration 750,episodic return 1855.8594641529523, reward_pressure: 0.0
Processed Iteration 800,episodic return 1567.3592699322107, reward_pressure: 0.0
Processed Iteration 850,episodic return 1600.9549882349436, reward_pressure: 0.0
Processed Iteration 900,episodic return 1979.112391694561, reward_pressure: 0.0
Processed Iteration 950,episodic return 1613.3767102274232, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1639.0190921455983, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1346.814632228818, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1261.8953792293369, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1149.6344016233688, reward_pressure: 0.0
Processed Iteration 1200,episodic return 550.8234448565674, reward_pressure: 0.0
Processed Iteration 1250,episodic return 950.4937091865644, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1291.36769101166, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1308.0896091743643, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1194.6922198651582, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1274.5745161256852, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1311.388833476931, reward_pressure: 0.0
Processed Iteration 1550,episodic return 858.8426023756749, reward_pressure: 0.0
Processed Iteration 1600,episodic return 639.9682200476391, reward_pressure: 0.0
Processed Iteration 1650,episodic return 911.4565832337519, reward_pressure: 0.0
Processed Iteration 1700,episodic return 850.8005884941842, reward_pressure: 0.0
Processed Iteration 1750,episodic return 987.940105017968, reward_pressure: 0.0
Processed Iteration 1800,episodic return 948.9064712849815, reward_pressure: 0.0
Processed Iteration 1850,episodic return 768.3570654073775, reward_pressure: 0.0
Processed Iteration 1900,episodic return 904.9106660801174, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1121.6336713888952, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1249.0317696706359, reward_pressure: 0.0
