Processed Iteration 50,episodic return 10.370055031606375, reward_pressure: 0.0
Processed Iteration 100,episodic return 6.699111737127285, reward_pressure: 0.0
Processed Iteration 150,episodic return 5.944996106009353, reward_pressure: 0.0
Processed Iteration 200,episodic return 5.167150914638808, reward_pressure: 0.0
Processed Iteration 250,episodic return 4.933964862241761, reward_pressure: 0.0
Processed Iteration 300,episodic return 3.163175315408123, reward_pressure: 0.0
Processed Iteration 350,episodic return 1.856629506319664, reward_pressure: 0.0
Processed Iteration 400,episodic return 0.03416770468928907, reward_pressure: 0.0
Processed Iteration 450,episodic return 38.59922743787703, reward_pressure: 0.0
Processed Iteration 500,episodic return 283.461432717471, reward_pressure: 0.0
Processed Iteration 550,episodic return 352.99894620835835, reward_pressure: 0.0
Processed Iteration 600,episodic return 357.00726436195777, reward_pressure: 0.0
Processed Iteration 650,episodic return 378.8214185912543, reward_pressure: 0.0
Processed Iteration 700,episodic return 556.1855522601, reward_pressure: 0.0
Processed Iteration 750,episodic return 946.1147629023118, reward_pressure: 0.0
Processed Iteration 800,episodic return 1658.0838775644158, reward_pressure: 0.0
Processed Iteration 850,episodic return 1451.0646869062257, reward_pressure: 0.0
Processed Iteration 900,episodic return 1425.700507892313, reward_pressure: 0.0
Processed Iteration 950,episodic return 1324.8273962584112, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1663.7092250051887, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1825.2641775450259, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1860.651237944616, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1719.5136261550847, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1711.3317731403004, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1807.6140227663957, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1819.8259138787319, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1699.5940980624637, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1709.7507893980376, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1876.5318223550175, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1861.7665115510736, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1869.0105789412728, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1947.130944955135, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1980.823561216005, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1952.2051381037882, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1998.275482793711, reward_pressure: 0.0
Processed Iteration 1800,episodic return 2049.5474282096047, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2111.7763770323463, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2126.9263281468952, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2091.285753750236, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1979.069956461165, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1589.425166677564, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1414.0780466628771, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1249.6969844074804, reward_pressure: 0.0
Processed Iteration 2200,episodic return 1715.7218422791661, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1764.1327462222716, reward_pressure: 0.0
Processed Iteration 2300,episodic return 2019.042978822008, reward_pressure: 0.0
Processed Iteration 2350,episodic return 2043.6864795690085, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1506.6708634557917, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1053.7338616046052, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1726.922743762576, reward_pressure: 0.0
Processed Iteration 2550,episodic return 2014.4517800379604, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1967.4880138727021, reward_pressure: 0.0
Processed Iteration 2650,episodic return 2052.7317382986807, reward_pressure: 0.0
Processed Iteration 2700,episodic return 2085.7457213769185, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1931.415044213613, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1954.1890165213824, reward_pressure: 0.0
Processed Iteration 2850,episodic return 2034.4977794225301, reward_pressure: 0.0
Processed Iteration 2900,episodic return 2050.254900087875, reward_pressure: 0.0
Processed Iteration 2950,episodic return 2123.9169425573423, reward_pressure: 0.0
Processed Iteration 3000,episodic return 2096.8276602307265, reward_pressure: 0.0
