Processed Iteration 50,episodic return -1.226142183305468, reward_pressure: 0.0
Processed Iteration 100,episodic return -4.318630806262673, reward_pressure: 0.0
Processed Iteration 150,episodic return -5.358702645844127, reward_pressure: 0.0
Processed Iteration 200,episodic return -5.862791591932802, reward_pressure: 0.0
Processed Iteration 250,episodic return -6.701998969108741, reward_pressure: 0.0
Processed Iteration 300,episodic return -7.729530885632479, reward_pressure: 0.0
Processed Iteration 350,episodic return -5.4800820429869965, reward_pressure: 0.0
Processed Iteration 400,episodic return -3.6102540769978333, reward_pressure: 0.0
Processed Iteration 450,episodic return -5.19165635901717, reward_pressure: 0.0
Processed Iteration 500,episodic return -4.668881573768116, reward_pressure: 0.0
Processed Iteration 550,episodic return -5.708943782847829, reward_pressure: 0.0
Processed Iteration 600,episodic return -6.5671094399423255, reward_pressure: 0.0
Processed Iteration 650,episodic return -6.801777492299221, reward_pressure: 0.0
Processed Iteration 700,episodic return -6.726714640389461, reward_pressure: 0.0
Processed Iteration 750,episodic return -6.35436066177476, reward_pressure: 0.0
Processed Iteration 800,episodic return -6.021122542410358, reward_pressure: 0.0
Processed Iteration 850,episodic return -5.452407753447789, reward_pressure: 0.0
Processed Iteration 900,episodic return -7.153816842897843, reward_pressure: 0.0
Processed Iteration 950,episodic return -6.678417054533064, reward_pressure: 0.0
Processed Iteration 1000,episodic return -6.11556232788031, reward_pressure: 0.0
Processed Iteration 1050,episodic return -5.841897880675419, reward_pressure: 0.0
Processed Iteration 1100,episodic return -6.027435768495513, reward_pressure: 0.0
Processed Iteration 1150,episodic return -6.117131792210127, reward_pressure: 0.0
Processed Iteration 1200,episodic return -5.922288631511146, reward_pressure: 0.0
Processed Iteration 1250,episodic return -5.046558237933241, reward_pressure: 0.0
Processed Iteration 1300,episodic return -5.060626181136836, reward_pressure: 0.0
Processed Iteration 1350,episodic return -4.484073725644985, reward_pressure: 0.0
Processed Iteration 1400,episodic return -4.419710322684296, reward_pressure: 0.0
Processed Iteration 1450,episodic return -4.45046888818768, reward_pressure: 0.0
Processed Iteration 1500,episodic return -5.568684780339569, reward_pressure: 0.0
Processed Iteration 1550,episodic return -6.068823983272143, reward_pressure: 0.0
Processed Iteration 1600,episodic return -6.077520903324463, reward_pressure: 0.0
Processed Iteration 1650,episodic return -5.814063637850166, reward_pressure: 0.0
Processed Iteration 1700,episodic return -5.770804021764829, reward_pressure: 0.0
Processed Iteration 1750,episodic return -4.676443681871287, reward_pressure: 0.0
Processed Iteration 1800,episodic return -3.844707882086284, reward_pressure: 0.0
Processed Iteration 1850,episodic return -3.248020047085817, reward_pressure: 0.0
Processed Iteration 1900,episodic return -3.271045245187633, reward_pressure: 0.0
Processed Iteration 1950,episodic return -4.196549638798101, reward_pressure: 0.0
Processed Iteration 2000,episodic return -4.692984779850021, reward_pressure: 0.0
