Processed Iteration 50,episodic return 104.62867346186806, reward_pressure: 0.0
Processed Iteration 100,episodic return 90.53788364414955, reward_pressure: 0.0
Processed Iteration 150,episodic return 66.00036694994692, reward_pressure: 0.0
Processed Iteration 200,episodic return 68.85570813910277, reward_pressure: 0.0
Processed Iteration 250,episodic return 71.94806084830986, reward_pressure: 0.0
Processed Iteration 300,episodic return 59.11712102335484, reward_pressure: 0.0
Processed Iteration 350,episodic return 58.26166748331397, reward_pressure: 0.0
Processed Iteration 400,episodic return 51.32807463819846, reward_pressure: 0.0
Processed Iteration 450,episodic return 54.32236186197379, reward_pressure: 0.0
Processed Iteration 500,episodic return 53.89163149527694, reward_pressure: 0.0
Processed Iteration 550,episodic return 51.33462037206871, reward_pressure: 0.0
Processed Iteration 600,episodic return 53.492413753268984, reward_pressure: 0.0
Processed Iteration 650,episodic return 49.94976942519617, reward_pressure: 0.0
Processed Iteration 700,episodic return 50.3617421820065, reward_pressure: 0.0
Processed Iteration 750,episodic return 41.86755743372592, reward_pressure: 0.0
Processed Iteration 800,episodic return 37.68928729118902, reward_pressure: 0.0
Processed Iteration 850,episodic return 37.48356072255252, reward_pressure: 0.0
Processed Iteration 900,episodic return 32.944225416770074, reward_pressure: 0.0
Processed Iteration 950,episodic return 29.500695374424566, reward_pressure: 0.0
Processed Iteration 1000,episodic return 27.933402585160298, reward_pressure: 0.0
Processed Iteration 1050,episodic return 27.12450119437787, reward_pressure: 0.0
Processed Iteration 1100,episodic return 27.936281945779914, reward_pressure: 0.0
Processed Iteration 1150,episodic return 28.432157384414207, reward_pressure: 0.0
Processed Iteration 1200,episodic return 28.10061252770644, reward_pressure: 0.0
Processed Iteration 1250,episodic return 30.445512379967482, reward_pressure: 0.0
Processed Iteration 1300,episodic return 29.623639534835664, reward_pressure: 0.0
Processed Iteration 1350,episodic return 28.41549214627893, reward_pressure: 0.0
Processed Iteration 1400,episodic return 27.95970634333843, reward_pressure: 0.0
Processed Iteration 1450,episodic return 27.940764658498825, reward_pressure: 0.0
Processed Iteration 1500,episodic return 29.08437136592117, reward_pressure: 0.0
Processed Iteration 1550,episodic return 28.122413488597346, reward_pressure: 0.0
Processed Iteration 1600,episodic return 28.647267534203802, reward_pressure: 0.0
Processed Iteration 1650,episodic return 28.10416464366474, reward_pressure: 0.0
Processed Iteration 1700,episodic return 28.418974920670465, reward_pressure: 0.0
Processed Iteration 1750,episodic return 27.948822270324005, reward_pressure: 0.0
Processed Iteration 1800,episodic return 28.273637808837037, reward_pressure: 0.0
Processed Iteration 1850,episodic return 27.936064834770036, reward_pressure: 0.0
Processed Iteration 1900,episodic return 27.78096631111105, reward_pressure: 0.0
Processed Iteration 1950,episodic return 28.583207191277346, reward_pressure: 0.0
Processed Iteration 2000,episodic return 27.47076737677347, reward_pressure: 0.0
