Processed Iteration 50,episodic return 14.66, reward_pressure: 0.0
Processed Iteration 100,episodic return 38.16, reward_pressure: 0.0
Processed Iteration 150,episodic return 85.86, reward_pressure: 0.0
Processed Iteration 200,episodic return 81.4, reward_pressure: 0.0
Processed Iteration 250,episodic return 75.74, reward_pressure: 0.0
Processed Iteration 300,episodic return 67.24, reward_pressure: 0.0
Processed Iteration 350,episodic return 68.44, reward_pressure: 0.0
Processed Iteration 400,episodic return 73.94, reward_pressure: 0.0
Processed Iteration 450,episodic return 77.42, reward_pressure: 0.0
Processed Iteration 500,episodic return 86.9, reward_pressure: 0.0
Processed Iteration 550,episodic return 80.44, reward_pressure: 0.0
Processed Iteration 600,episodic return 79.5, reward_pressure: 0.0
Processed Iteration 650,episodic return 82.9, reward_pressure: 0.0
Processed Iteration 700,episodic return 81.7, reward_pressure: 0.0
Processed Iteration 750,episodic return 80.76, reward_pressure: 0.0
Processed Iteration 800,episodic return 77.82, reward_pressure: 0.0
Processed Iteration 850,episodic return 80.34, reward_pressure: 0.0
Processed Iteration 900,episodic return 83.64, reward_pressure: 0.0
Processed Iteration 950,episodic return 80.82, reward_pressure: 0.0
Processed Iteration 1000,episodic return 86.4, reward_pressure: 0.0
