Processed Iteration 50,episodic return 104.4769501410273, reward_pressure: 0.0
Processed Iteration 100,episodic return 278.59415744778505, reward_pressure: 0.0
Processed Iteration 150,episodic return 366.2884609430992, reward_pressure: 0.0
Processed Iteration 200,episodic return 400.05879220783936, reward_pressure: 0.0
Processed Iteration 250,episodic return 478.83731871871333, reward_pressure: 0.0
Processed Iteration 300,episodic return 456.56888083897087, reward_pressure: 0.0
Processed Iteration 350,episodic return 608.2465425724819, reward_pressure: 0.0
Processed Iteration 400,episodic return 618.737808621601, reward_pressure: 0.0
Processed Iteration 450,episodic return 782.753334208734, reward_pressure: 0.0
Processed Iteration 500,episodic return 1173.7962195252899, reward_pressure: 0.0
Processed Iteration 550,episodic return 1403.87818291716, reward_pressure: 0.0
Processed Iteration 600,episodic return 1379.2129351254096, reward_pressure: 0.0
Processed Iteration 650,episodic return 1858.3797628327147, reward_pressure: 0.0
Processed Iteration 700,episodic return 1822.0546394986857, reward_pressure: 0.0
Processed Iteration 750,episodic return 1899.6893858310475, reward_pressure: 0.0
Processed Iteration 800,episodic return 1702.7737421422466, reward_pressure: 0.0
Processed Iteration 850,episodic return 1390.6111137818534, reward_pressure: 0.0
Processed Iteration 900,episodic return 1139.4449446789624, reward_pressure: 0.0
Processed Iteration 950,episodic return 1347.1417125546009, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1066.4081973069276, reward_pressure: 0.0
Processed Iteration 1050,episodic return 843.4211672224419, reward_pressure: 0.0
Processed Iteration 1100,episodic return 671.2522053230434, reward_pressure: 0.0
Processed Iteration 1150,episodic return 642.940350417359, reward_pressure: 0.0
Processed Iteration 1200,episodic return 662.0285839883571, reward_pressure: 0.0
Processed Iteration 1250,episodic return 633.9630984750081, reward_pressure: 0.0
Processed Iteration 1300,episodic return 670.229933444018, reward_pressure: 0.0
Processed Iteration 1350,episodic return 745.7551926695601, reward_pressure: 0.0
Processed Iteration 1400,episodic return 652.8363106260894, reward_pressure: 0.0
Processed Iteration 1450,episodic return 438.0619939205388, reward_pressure: 0.0
Processed Iteration 1500,episodic return 437.506632550743, reward_pressure: 0.0
Processed Iteration 1550,episodic return 480.4986753587002, reward_pressure: 0.0
Processed Iteration 1600,episodic return 514.5806073363696, reward_pressure: 0.0
Processed Iteration 1650,episodic return 543.4966786422274, reward_pressure: 0.0
Processed Iteration 1700,episodic return 586.2483490177008, reward_pressure: 0.0
Processed Iteration 1750,episodic return 725.5916738114818, reward_pressure: 0.0
Processed Iteration 1800,episodic return 915.8440776428729, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1124.577931066081, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1006.1836944270962, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1150.1505920840268, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1456.2039708122902, reward_pressure: 0.0
