Processed Iteration 50,episodic return 82.3117576021608, reward_pressure: 0.0
Processed Iteration 100,episodic return 56.297392065180205, reward_pressure: 0.0
Processed Iteration 150,episodic return 41.48673151955028, reward_pressure: 0.0
Processed Iteration 200,episodic return 33.81002450017228, reward_pressure: 0.0
Processed Iteration 250,episodic return 34.942459837786075, reward_pressure: 0.0
Processed Iteration 300,episodic return 33.873435147185994, reward_pressure: 0.0
Processed Iteration 350,episodic return 34.01834327162848, reward_pressure: 0.0
Processed Iteration 400,episodic return 34.575385121481716, reward_pressure: 0.0
Processed Iteration 450,episodic return 32.4026557482648, reward_pressure: 0.0
Processed Iteration 500,episodic return 33.50079569238449, reward_pressure: 0.0
Processed Iteration 550,episodic return 33.444773481848245, reward_pressure: 0.0
Processed Iteration 600,episodic return 32.75774693416928, reward_pressure: 0.0
Processed Iteration 650,episodic return 33.27932197063235, reward_pressure: 0.0
Processed Iteration 700,episodic return 32.93032307551794, reward_pressure: 0.0
Processed Iteration 750,episodic return 32.22508804002871, reward_pressure: 0.0
Processed Iteration 800,episodic return 30.314569908245286, reward_pressure: 0.0
Processed Iteration 850,episodic return 31.86941157279162, reward_pressure: 0.0
Processed Iteration 900,episodic return 32.413783187006835, reward_pressure: 0.0
Processed Iteration 950,episodic return 31.516862751056756, reward_pressure: 0.0
Processed Iteration 1000,episodic return 31.49222213782613, reward_pressure: 0.0
Processed Iteration 1050,episodic return 31.52149702951579, reward_pressure: 0.0
Processed Iteration 1100,episodic return 31.852290642288644, reward_pressure: 0.0
Processed Iteration 1150,episodic return 31.82033744736598, reward_pressure: 0.0
Processed Iteration 1200,episodic return 30.93645044012507, reward_pressure: 0.0
Processed Iteration 1250,episodic return 31.633833905851915, reward_pressure: 0.0
Processed Iteration 1300,episodic return 30.11364466363364, reward_pressure: 0.0
Processed Iteration 1350,episodic return 31.507688781273792, reward_pressure: 0.0
Processed Iteration 1400,episodic return 33.279165984013275, reward_pressure: 0.0
Processed Iteration 1450,episodic return 31.698848388534945, reward_pressure: 0.0
Processed Iteration 1500,episodic return 32.34415963031924, reward_pressure: 0.0
Processed Iteration 1550,episodic return 31.19718001921397, reward_pressure: 0.0
Processed Iteration 1600,episodic return 33.12010979828429, reward_pressure: 0.0
Processed Iteration 1650,episodic return 33.10827178983611, reward_pressure: 0.0
Processed Iteration 1700,episodic return 31.680618736636802, reward_pressure: 0.0
Processed Iteration 1750,episodic return 31.83503125335569, reward_pressure: 0.0
Processed Iteration 1800,episodic return 32.361948400797495, reward_pressure: 0.0
Processed Iteration 1850,episodic return 32.370127675549476, reward_pressure: 0.0
Processed Iteration 1900,episodic return 32.6915145186575, reward_pressure: 0.0
Processed Iteration 1950,episodic return 33.05054219531726, reward_pressure: 0.0
Processed Iteration 2000,episodic return 33.35823241267187, reward_pressure: 0.0
