Processed Iteration 50,episodic return 90.98377538410853, reward_pressure: 0.0
Processed Iteration 100,episodic return 288.19528248246166, reward_pressure: 0.0
Processed Iteration 150,episodic return 368.7210681106224, reward_pressure: 0.0
Processed Iteration 200,episodic return 414.71490769297657, reward_pressure: 0.0
Processed Iteration 250,episodic return 451.68856525987763, reward_pressure: 0.0
Processed Iteration 300,episodic return 545.0044560015178, reward_pressure: 0.0
Processed Iteration 350,episodic return 453.701597059313, reward_pressure: 0.0
Processed Iteration 400,episodic return 537.4311141239981, reward_pressure: 0.0
Processed Iteration 450,episodic return 718.6560245571507, reward_pressure: 0.0
Processed Iteration 500,episodic return 1009.8549669566922, reward_pressure: 0.0
Processed Iteration 550,episodic return 1276.7933727043726, reward_pressure: 0.0
Processed Iteration 600,episodic return 1425.5430533848294, reward_pressure: 0.0
Processed Iteration 650,episodic return 884.4088288092439, reward_pressure: 0.0
Processed Iteration 700,episodic return 713.0440605597751, reward_pressure: 0.0
Processed Iteration 750,episodic return 1368.7869335253213, reward_pressure: 0.0
Processed Iteration 800,episodic return 1292.1437771160581, reward_pressure: 0.0
Processed Iteration 850,episodic return 1336.1773537326121, reward_pressure: 0.0
Processed Iteration 900,episodic return 1356.0641497471788, reward_pressure: 0.0
Processed Iteration 950,episodic return 1072.225227124821, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1069.4232043804964, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1516.2746557970409, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1439.5111564516048, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1231.031627960054, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1384.774813121579, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1459.6216468967934, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1594.427398089938, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1351.2487776416713, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1426.3182178082789, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1464.8634919507165, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1530.974318806104, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1647.1220627882121, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1418.0797447931575, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1514.9531034525344, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1550.3206302002216, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1615.675527581835, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1571.0373087106334, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1641.8508366929516, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1675.898820722926, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1691.9225044044945, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1726.3930767451966, reward_pressure: 0.0
